0.7600000000000016,-1.1315487010157765+0.37310180260074177*I
0.8000000000000007,-1.1419216191251418+0.34117732984374904*I
0.8399999999999999,-1.1513068528816055+0.30895775147167914*I
0.879999999999999,-1.1596982327910192+0.27647145889060065*I
0.9200000000000017,-1.1670903654234117+0.24374693727696095*I
0.9600000000000009,-1.1734786301242162+0.21081274940122507*I
1.,-1.178859176952058+0.17769751966168543*I
1.0399999999999991,-1.1832289244388088+0.14442991821021267*I
1.0800000000000018,-1.186585556005907+0.11103864531135364*I
1.120000000000001,-1.1889275174060143+0.07755241541810358*I
1.1600000000000001,-1.1902540139429372+0.04399994222996003*I
1.1999999999999993,-1.1905650074100995+0.010409923999750145*I
1.240000000000002,-1.189861213726513-0.023188971634977545*I
1.2800000000000011,-1.1881440995545491-0.05676812275626375*I
1.3200000000000003,-1.185415879145206-0.09029896771799456*I
1.3599999999999994,-1.1816795125851827-0.12375301997390609*I
1.4000000000000021,-1.176938703301814-0.15710188277155268*I
1.4400000000000013,-1.1711978943362542-0.19031726374833963*I
1.4800000000000004,-1.1644622662172586-0.2233709898378826*I
1.5199999999999996,-1.156737733817642-0.2562350218075397*I
1.5599999999999987,-1.1480309432426161-0.28888146881604343*I
1.6000000000000014,-1.1383492695685218-0.32128260346218573*I
1.6400000000000006,-1.1277008129391735-0.3534108766903203*I
1.6799999999999997,-1.1160943958802778-0.3852389328170717*I
1.7199999999999989,-1.1035395611513619-0.4167396246921326*I
1.7600000000000016,-1.090046568100941-0.4478860290524751*I
1.8000000000000007,-1.0756263890002347-0.47865146171679435*I
1.8399999999999999,-1.0602907058683988-0.509009493248746*I
1.879999999999999,-1.0440519065153733-0.538933965003855*I
1.9200000000000017,-1.0269230808817404-0.5683990049620309*I
1.9600000000000009,-1.008918017006432-0.5973790437694241*I
2.,-0.9900511961900809-0.6258488314109953*I
2.039999999999999,-0.9703377889000293-0.6537834534707092*I
2.080000000000002,-0.949793650453935-0.6811583476916616*I
2.120000000000001,-0.928435315267331-0.7079493213636238*I
2.16,-0.9062799914267774-0.7341325675279143*I
2.1999999999999993,-0.883345554752753-0.7596846829171096*I
2.240000000000002,-0.8596505426142063-0.7845826862450709*I
2.280000000000001,-0.8352141474323651-0.8088040351058219*I
2.3200000000000003,-0.8100562092819252-0.8323266442196363*I
2.3599999999999994,-0.7841972081552393-0.8551289037147951*I
2.400000000000002,-0.757658256213039-0.8771896965286363*I
2.4400000000000013,-0.7304610893600293-0.8984884171527666*I
2.4800000000000004,-0.7026280578272635-0.9190049900700042*I
2.5199999999999996,-0.6741821164478831-0.9387198874827353*I
2.5599999999999987,-0.6451468142484147-0.9576141492468911*I
2.6000000000000014,-0.6155462838147858-0.9756694021478282*I
2.6400000000000006,-0.5854052297280471-0.9928678774069352*I
2.6799999999999997,-0.5547489161888277-1.009192430472809*I
2.719999999999999,-0.5236031540222394-1.0246265593881427*I
2.7600000000000016,-0.4919942874757275-1.0391544229579464*I
2.8000000000000007,-0.4599491798917637-1.052760860381061*I
2.84,-0.4274951988224746-1.0654314091138433*I
2.879999999999999,-0.39466020001279106-1.0771523233401623*I
2.9200000000000017,-0.36147251089174837-1.087910593298505*I
2.960000000000001,-0.32796091365731606-1.0976939637357717*I
3.,-0.2941546273164848-1.1064909509311507*I
3.039999999999999,-0.260083288851303-1.1142908608658344*I
3.080000000000002,-0.22577693335481305-1.1210838065306814*I
3.120000000000001,-0.19126597398977696-1.1268607251064262*I
3.16,-0.15658118092667175-1.1316133951159664*I
3.1999999999999993,-0.12175365966176388-1.1353344522847522*I
3.240000000000002,-0.08681482803878322-1.138017405301445*I
3.280000000000001,-0.051796392568047384-1.1396566518800089*I
3.3200000000000003,-0.016730324427956134-1.1402474942821834*I
3.3599999999999994,0.01835116537430098-1.1397861530442575*I
3.400000000000002,0.053415651610116875-1.1382697808080817*I
3.4400000000000013,0.0884305218407267-1.1356964754767072*I
3.4800000000000004,0.12336300363705768-1.132065293178486*I
3.5199999999999996,0.15818019239081776-1.1273762603415287*I
3.5599999999999987,0.1928490795881738-1.1216303843356454*I
3.6000000000000014,0.22733658239564047-1.1148296635531536*I
3.6400000000000006,0.2616095740255606-1.1069770971918327*I
3.6799999999999997,0.29563491433686584-1.098076694732253*I
3.719999999999999,0.32937948085517543-1.0881334832335392*I
3.7600000000000016,0.36281019999714326-1.0771535133834755*I
3.8000000000000007,0.3958940801051551-1.0651438655015806*I
3.84,0.4285982447961742-1.0521126554461857*I
3.879999999999999,0.46088996628226286-1.0380690388325347*I
3.9200000000000017,0.4927366983830222-1.0230232125044458*I
3.960000000000001,0.524106110922665-1.0069864159968618*I
4.,0.5549661249564793-0.9899709325474968*I
4.039999999999999,0.5852849480288793-0.9719900896464715*I
4.080000000000002,0.6150311090823799-0.9530582565325375*I
4.120000000000001,0.6441734933937607-0.9331908406635796*I
4.16,0.6726813787644497-0.9124042833524844*I
4.199999999999999,0.7005244719213168-0.8907160549589368*I
4.240000000000002,0.7276729444898364-0.8681446481405388*I
4.280000000000001,0.7540974686655696-0.8447095700115889*I
4.32,0.779769253522906-0.820431333382188*I
4.359999999999999,0.8046600811380155-0.795331444668553*I
4.400000000000002,0.8287423426212522-0.7694323914638249*I
4.440000000000001,0.8519890739013783-0.7427576300122265*I
4.48,0.8743739917735852-0.7153315722690278*I
4.52,0.8958715291102948-0.6871795683494378*I
4.560000000000002,0.9164568697245479-0.6583278877971925*I
4.600000000000001,0.9361059831616483-0.6288037014085462*I
4.640000000000001,0.9547956598696933-0.5986350632692008*I
4.68,0.9725035446971052-0.5678508879651948*I
4.719999999999999,0.9892081696683436-0.5364809262819021*I
4.760000000000002,1.0048889867476314-0.504555741224992*I
4.800000000000001,1.0195264011766685-0.4721066846860441*I
4.84,1.033101802526585-0.43916586969017446*I
4.879999999999999,1.0455975944920768-0.4057661406809605*I
4.920000000000002,1.0569972245627013-0.3719410439777797*I
4.960000000000001,1.067285214592586-0.33772479905952413*I
5.,1.0764471887261926-0.30315226611946516*I
5.039999999999999,1.0844698991529098-0.2682589113345556*I
5.080000000000002,1.0913412517692995-0.23308077215081419*I
5.120000000000001,1.0970503329329113-0.19765442337187272*I
5.16,1.1015874334742333-0.16201694040114836*I
5.199999999999999,1.104944069744177-0.12620586000027073*I
5.240000000000002,1.1071130043616464-0.09025914096524623*I
5.280000000000001,1.1080882680237791-0.05421512546088467*I
5.32,1.1078651791087755-0.018112498372111634*I
5.359999999999999,1.1064403590829361+0.01800975575811342*I
5.400000000000002,1.1038117474578146+0.05411239593903687*I
5.440000000000001,1.0999786178558175+0.09015596750403293*I
5.48,1.0949415924052064+0.1261008461725373*I
5.52,1.0887026509951345+0.1619072840820077*I
5.560000000000002,1.0812651398077122+0.19753545601517875*I
5.600000000000001,1.0726337807338353+0.2329455054560386*I
5.640000000000001,1.0628146798828508+0.26809759135658773*I
5.68,1.0518153302766031+0.3029519362995534*I
5.719999999999999,1.039644613392638+0.3374688748406415*I
5.760000000000002,1.0263128012615734+0.3716089017152281*I
5.800000000000001,1.0118315585433355+0.4053327206441371*I
5.84,0.9962139383341396+0.43860129363890843*I
5.879999999999999,0.979474376197898+0.4713758902793821*I
5.920000000000002,0.9616286846203901+0.5036181369957853*I
5.960000000000001,0.9426940480348888+0.5352900669743293*I
6.,0.922689011622401+0.5663541696349069*I
6.039999999999999,0.9016334676946227+0.5967734397261837*I
6.080000000000002,0.8795486422568961+0.6265114264357522*I
6.120000000000001,0.8564570825135813+0.6555322832940984*I
6.16,0.8323826386864561+0.6838008168766716*I
6.199999999999999,0.8073504427298877+0.7112825345190681*I
6.240000000000002,0.7813868870046358+0.7379436919984106*I
6.280000000000001,0.7545196040249599+0.7637513421819618*I
6.32,0.7267774414159762+0.788673381995439*I
6.359999999999999,0.6981904331148133+0.812678597579633*I
6.400000000000002,0.6687897703756684+0.8357367092619213*I
6.440000000000001,0.6386077737828786+0.8578184176450208*I
6.48,0.6076778615550278+0.8788954479726746*I
6.52,0.576034513625988+0.8989405914345129*I
6.560000000000002,0.5437132354128016+0.9179277461881987*I
6.600000000000001,0.5107505223695007+0.9358319596145459*I
6.640000000000001,0.4771838218824668+0.9526294689987439*I
6.68,0.4430514909064867+0.9682977380286646*I
6.719999999999999,0.4083927531369404+0.9828154927674662*I
6.760000000000002,0.37324765660961007+0.9961627586485826*I
6.800000000000001,0.3376570296526777+1.008320896520251*I
6.84,0.3016624328160052+1.019272633383593*I
6.879999999999999,0.26530611019347405+1.0290020921973295*I
6.920000000000002,0.22863094097138048+1.037494822437489*I
6.960000000000001,0.19168038993084477+1.044737830556283*I
7.,0.15449845460904532+1.0507196041161335*I
7.039999999999999,0.11712961178370539+1.0554301343630497*I
7.080000000000002,0.07961876399411749+1.0588609394399067*I
7.120000000000001,0.042011185323567554+1.061005088120306*I
7.16,0.004352464805016998+1.0618572167548497*I
7.199999999999999,-0.03331155079155523+1.061413543932768*I
7.240000000000002,-0.07093481424919416+1.0596718854253888*I
7.280000000000001,-0.10847113586106683+1.0566316702275782*I
7.32,-0.14587424272813473+1.0522939498656503*I
7.359999999999999,-0.18309783843263763+1.0466614044515123*I
7.400000000000002,-0.22009566275371378+1.0397383487517*I
7.440000000000001,-0.25682155221080627+1.0315307397361895*I
7.48,-0.29322950099878303+1.0220461779007688*I
7.52,-0.3292737216718715+1.0112939042460125*I
7.560000000000002,-0.3649087058647106+0.9992847971147452*I
7.600000000000001,-0.40008928605510075+0.9860313705726204*I
7.640000000000001,-0.4347706969829349+0.9715477674636702*I
7.68,-0.4689086359769453+0.955849747250952*I
7.719999999999999,-0.5024593232051732+0.9389546734696926*I
7.760000000000002,-0.535379563065661+0.920881502466885*I
7.800000000000001,-0.5676268049651864+0.901650768129207*I
7.84,-0.5991592018495208+0.8812845605933157*I
7.879999999999999,-0.6299356684700637+0.8598065043450475*I
7.920000000000002,-0.6599159407805364+0.8372417372904578*I
7.960000000000001,-0.6890606349115148+0.8136168870901953*I
8.,-0.7173313024825051+0.7889600410659011*I
8.04,-0.7446904853582694+0.7633007152278236*I
8.080000000000002,-0.7711017714867916+0.7366698239345919*I
8.120000000000001,-0.7965298506883288+0.7090996478511913*I
8.16,-0.8209405655440258+0.6806237956408967*I
8.2,-0.8443009612565112+0.6512771644681642*I
8.240000000000002,-0.8665793362984379+0.6210959007519664*I
8.280000000000001,-0.8877452936846114+0.5901173600359038*I
8.32,-0.907769786298738+0.5583800611694086*I
8.36,-0.9266251604393083+0.5259236389726585*I
8.400000000000002,-0.9442851998840514+0.492788796958619*I
8.440000000000001,-0.9607251712553198+0.45901725956844946*I
8.48,-0.9759218627903278+0.4246517196931523*I
8.52,-0.9898536203129997+0.389735784503889*I
8.560000000000002,-1.0025003834919612+0.35431392118646116*I
8.600000000000001,-1.0138437238588534+0.31843140228008554*I
8.64,-1.0238668761725327+0.28213424749714*I
8.68,-1.0325547658370993+0.24546916387943746*I
8.719999999999999,-1.0398940362712843+0.20848348579806958*I
8.760000000000002,-1.045873078264778+0.17122511443750926*I
8.8,-1.0504820532523742+0.1337424549357986*I
8.84,-1.0537129112613022+0.09608435219461257*I
8.879999999999999,-1.0555594085593174+0.058300026552663226*I
8.920000000000002,-1.0560171272672607+0.02043900873126854*I
8.96,-1.0550834898941597-0.017448926626263378*I
9.,-1.0527577672329338-0.055313828008725446*I
9.04,-1.0490410856917638-0.0931056341669934*I
9.080000000000002,-1.0439364362896548-0.13077424216394817*I
9.120000000000001,-1.0374486798759692-0.16826957624310493*I
9.16,-1.029584544704946-0.20554165623210635*I
9.2,-1.0203526230883369-0.24254066587880319*I
9.240000000000002,-1.0097633692147086-0.27921702215651545*I
9.280000000000001,-0.9978290946357803-0.31552144525249975*I
9.32,-0.9845639554465953-0.35140502678740915*I
9.36,-0.9699839380730458-0.38681929768474654*I
9.400000000000002,-0.9541068458219901-0.42171629692636003*I
9.440000000000001,-0.9369522842411073-0.45604864125221056*I
9.48,-0.9185416381443815-0.4897695916952422*I
9.52,-0.8988980466900157-0.5228331192593734*I
9.560000000000002,-0.8780463788241739-0.5551939713626898*I
9.600000000000001,-0.8560132083479894-0.5868077396102771*I
9.64,-0.8328267812283321-0.617630923268218*I
9.68,-0.808516980381984-0.6476209911416962*I
9.719999999999999,-0.7831152904982881-0.6767364439057361*I
9.760000000000002,-0.7566547629415615-0.7049368782938792*I
9.8,-0.7291699739420228-0.7321830462256033*I
9.84,-0.7006969797371821-0.758436911203881*I
9.879999999999999,-0.6712732715750674-0.783661704937186*I
9.920000000000002,-0.640937730880105-0.8078219862007517*I
9.96,-0.6097305790413828-0.8308836943963026*I
10.,-0.5776933238852469-0.8528141990482908*I
10.04,-0.5448687058936424-0.8735823492261383*I
10.080000000000002,-0.5113006443956456-0.8931585253382252*I
10.120000000000001,-0.47703417979928336-0.9115146860369284*I
10.16,-0.44211541258208864-0.9286244094970044*I
10.2,-0.4065914419708724-0.9444629343299612*I
10.240000000000002,-0.370510304294024-0.9590072027299399*I
10.280000000000001,-0.33392090861538837-0.9722358996461665*I
10.32,-0.2968729696078164-0.9841294848060783*I
10.36,-0.2594169401188487-0.994670224005843*I
10.400000000000002,-0.2216039431549363-1.0038422222323689*I
10.440000000000001,-0.18348570197718528-1.011631454130941*I
10.48,-0.14511446839095002-1.018025785943718*I
10.52,-0.10654295079573382-1.023014996225115*I
10.560000000000002,-0.06782424149464104-1.0265907979578743*I
10.600000000000001,-0.029011742505613426-1.0287468592739935*I
10.64,0.009840909145711688-1.0294788148388678*I
10.68,0.048679916170856125-1.0287842753511185*I
10.719999999999999,0.08745139651617809-1.0266628379072804*I
10.760000000000002,0.12610146036838174-1.0231160961200045*I
10.8,0.16457628626782522-1.0181476406953218*I
10.84,0.2028221968290199-1.0117630572813718*I
10.879999999999999,0.24078573509245454-1.0039699247395029*I
10.920000000000002,0.2784137426685824-0.9947778139712167*I
10.96,0.3156534356960789-0.9841982776565449*I
11.,0.35245247965555326-0.9722448363406676*I
11.04,0.38875906461523124-0.9589329645845729*I
11.080000000000002,0.4245219826468586-0.9442800780787796*I
11.120000000000001,0.45969070211834473-0.9283055127036739*I
11.16,0.4942154397263712-0.9110304990464377*I
11.2,0.5280472327180398-0.8924781367283035*I
11.240000000000002,0.5611380135769849-0.8726733697052876*I
11.280000000000001,0.5934406811897154-0.8516429549568817*I
11.32,0.6249091682981796-0.8294154259605453*I
11.36,0.6554985088679587-0.8060210557769752*I
11.400000000000002,0.6851649079900604-0.7814918208220535*I
11.440000000000001,0.7138658084865994-0.7558613596433911*I
11.48,0.7415599521305802-0.7291649261423785*I
11.52,0.7682074404452792-0.7014393422582461*I
11.560000000000002,0.7937697978319037-0.672722950929436*I
11.600000000000001,0.8182100322164385-0.6430555655339789*I
11.64,0.8414926885429701-0.6124784139284756*I
11.68,0.8635839014091456-0.5810340818148119*I
11.720000000000002,0.8844514496569951-0.5487664559974288*I
11.760000000000002,0.9040648095870611-0.5157206652240652*I
11.8,0.9223951995250548-0.481943016324839*I
11.84,0.9394156228955785-0.44748092957603325*I
11.879999999999999,0.955100912737538-0.4123828736869206*I
11.920000000000002,0.9694277760458114-0.37669829899471624*I
11.96,0.9823748284553333-0.34047756712709704*I
12.,0.9939226265463177-0.30377187989798987*I
12.04,1.0040537010781363-0.26663320769277793*I
12.079999999999998,1.0127525910712436-0.22911421626753625*I
12.119999999999997,1.0200058679033448-0.19126819142491694*I
12.160000000000004,1.025802155926212-0.1531489631433311*I
12.200000000000003,1.0301321535120458-0.11481082922193721*I
12.240000000000002,1.0329886556744596-0.07630847720801569*I
12.280000000000001,1.0343665670901372-0.03769690561267902*I
12.32,1.034262910366042+0.0009686548542907347*I
12.36,1.0326768343554398+0.039632820430290636*I
12.399999999999999,1.029609624346286+0.07824013543687121*I
12.439999999999998,1.025064703697182+0.11673515297617125*I
12.480000000000004,1.0190476294759971+0.1550625146639169*I
12.520000000000003,1.0115660878133377+0.19316703055738899*I
12.560000000000002,1.0026298910141809+0.23099376131693172*I
12.600000000000001,0.9922509676783905+0.268488099265527*I
12.64,0.9804433457333388+0.30559584712671894*I
12.68,0.9672231349072362+0.3422632967251912*I
12.719999999999999,0.9526085105526609+0.3784373099962919*I
12.759999999999998,0.9366196922410228+0.4140653988111614*I
12.799999999999997,0.91927891456981+0.44909580082996564*I
12.840000000000003,0.9006103971335213+0.4834775549972462*I
12.880000000000003,0.8806403152979319+0.51716057918329*I
12.920000000000002,0.8593967674095957+0.5500957471337693*I
12.96,0.8369097340709996+0.5822349596573742*I
13.,0.8132110362639784+0.6135312149804121*I
13.04,0.7883342937804546+0.6439386809264991*I
13.079999999999998,0.7623148813488057+0.6734127672214641*I
13.119999999999997,0.7351898773508871+0.7019101904461664*I
13.160000000000004,0.7069980110588205+0.7293890374386672*I
13.200000000000003,0.6777796097898221+0.7558088300636516*I
13.240000000000002,0.6475765445415519+0.78113059106327*I
13.280000000000001,0.6164321693069562+0.8053169014046857*I
13.32,0.5843912586570899+0.828331955056876*I
13.36,0.5514999450168375+0.8501416146484475*I
13.399999999999999,0.5178056547283075+0.8707134690530771*I
13.439999999999998,0.4833570392526212+0.890016881967039*I
13.480000000000004,0.44820390460128545+0.9080230366080764*I
13.520000000000003,0.4123971403772216+0.9247049808245265*I
13.560000000000002,0.3759886475455722+0.9400376746978701*I
13.600000000000001,0.3390312629060434+0.9539980293763388*I
13.64,0.30157868209532357+0.9665649404984441*I
13.68,0.2636853822299742+0.9777193216165024*I
13.719999999999999,0.22540654302053215+0.9874441402838375*I
13.759999999999998,0.18679796596768153+0.9957244463259443*I
13.799999999999997,0.14791599282984805+1.0025473931154556*I
13.840000000000003,0.10881742383671224+1.0079022584711343*I
13.880000000000003,0.0695594341038203+1.0117804679908766*I
13.920000000000002,0.030199489087014527+1.0141756120860452*I
13.96,-0.0092047395042551+1.0150834545572398*I
14.,-0.048595457864961+1.0145019404256461*I
14.04,-0.08791483617525436+1.012431205680995*I
14.079999999999998,-0.1271050952728809+1.0088735825063289*I
14.119999999999997,-0.16610859127223646+1.0038335949721073*I
14.160000000000004,-0.20486789997203755+0.9973179535492165*I
14.200000000000003,-0.24332590312241137+0.9893355509039862*I
14.240000000000002,-0.28142587544416253+0.9798974548603019*I
14.280000000000001,-0.3191115678374353+0.96901689137715*I
14.32,-0.35632728990732965+0.956709225795869*I
14.36,-0.39301799408177934+0.9429919447795452*I
14.399999999999999,-0.4291293610640172+0.9278846367408061*I
14.439999999999998,-0.4646078797927866+0.9114089625685013*I
14.480000000000004,-0.4994009259558565+0.8935886239996241*I
14.520000000000003,-0.5334568417426727+0.8744493322034007*I
14.560000000000002,-0.5667250176346891+0.8540187756924733*I
14.600000000000001,-0.5991559674460576+0.8323265794946028*I
14.64,-0.6307014008326344+0.8094042613760323*I
14.68,-0.6613142965665597+0.7852851879334916*I
14.719999999999999,-0.6909489785454872+0.7600045303801133*I
14.759999999999998,-0.7195611843976462+0.7335992130370041*I
14.800000000000004,-0.7471081300624269+0.7061078584351227*I
14.840000000000003,-0.7735485747389652+0.6775707321178843*I
14.880000000000003,-0.7988428889709619+0.6480296870753066*I
14.920000000000002,-0.822953115414793+0.6175281025617132*I
14.96,-0.8458430239002236+0.5861108194545591*I
15.,-0.8674781663987198+0.5538240752104906*I
15.04,-0.8878259351682256+0.5207154381548513*I
15.079999999999998,-0.9068556144796451+0.4868337377999032*I
15.119999999999997,-0.9245384246974289+0.4522289919997183*I
15.160000000000004,-0.9408475658878852+0.4169523337344886*I
15.200000000000003,-0.955758264311108+0.3810559368942983*I
15.240000000000002,-0.9692478138579503+0.34459293929523693*I
15.280000000000001,-0.9812956081773248+0.30761736349230295*I
15.32,-0.9918831718401945+0.2701840372673355*I
15.36,-1.000994193721473+0.23234851279352975*I
15.399999999999999,-1.0086145571495664+0.19416698388693102*I
15.439999999999998,-1.0147323593048907+0.15569620228474854*I
15.480000000000004,-1.0193379290379185+0.11699339376944358*I
15.520000000000003,-1.0224238463158954+0.07811617302269265*I
15.560000000000002,-1.0239849599382504+0.039122456579567456*I
15.600000000000001,-1.0240183939388896+0.00007037660031328566*I
15.64,-1.0225235516359246-0.03898180511733634*I
15.68,-1.0195021205250736-0.07797578447013866*I
15.719999999999999,-1.014958076862204-0.11685330430777895*I
15.759999999999998,-1.0088976789876898-0.1555562413511238*I
15.800000000000004,-1.0013294572927756-0.19402669232559858*I
15.840000000000003,-0.992264204624588-0.23220706091009186*I
15.880000000000003,-0.9817149670963095-0.2700401473497289*I
15.920000000000002,-0.9696970245503933-0.30746923422800887*I
15.96,-0.9562278668003777-0.3444381701728335*I
16.,-0.9413271697776445-0.3808914544092549*I
16.04,-0.9250167724321463-0.4167743242563605*I
16.08,-0.9073206448130174-0.45203283788823206*I
16.119999999999997,-0.8882648509851001-0.48661395401488283*I
16.160000000000004,-0.8678775116737886-0.5204656116379524*I
16.200000000000003,-0.8461887675316977-0.5535368130834075*I
16.240000000000002,-0.8232307353381676-0.5857777024483203*I
16.28,-0.7990374586654357-0.6171396385622919*I
16.32,-0.7736448580331408-0.647575268034315*I
16.36,-0.7470906812104272-0.6770386016998663*I
16.4,-0.7194144484028406-0.7054850864282906*I
16.439999999999998,-0.6906573917821212-0.732871670453934*I
16.480000000000004,-0.6608623944176073-0.759156868109135*I
16.520000000000003,-0.630073928931621-0.7843008268466756*I
16.560000000000002,-0.5983379924784348-0.8082653915810389*I
16.6,-0.5657020367201726-0.8310141601303436*I
16.64,-0.5322148971996464-0.8525125378446089*I
16.68,-0.49792672193148324-0.8727277944143906*I
16.72,-0.46288889685504825-0.8916291163403485*I
16.759999999999998,-0.42715396839212993-0.9091876527529614*I
16.800000000000004,-0.39077556520167306-0.9253765604990568*I
16.840000000000003,-0.3538083184018985-0.9401710487627665*I
16.880000000000003,-0.3163077793359603-0.9535484172882639*I
16.92,-0.2783303361719731-0.9654880910728106*I
16.96,-0.2399331295400734-0.975971654722901*I
17.,-0.20117396659805395-0.9849828834608975*I
17.04,-0.16211123372839803-0.9925077671220944*I
17.08,-0.1228038087824021-0.998534533115083*I
17.119999999999997,-0.08331097220014817-1.0030536686067517*I
17.160000000000004,-0.04369231732777465-1.006057935440986*I
17.200000000000003,-0.004007660393156351-1.007542381349499*I
17.240000000000002,0.03568305000882352-1.0075043510747776*I
17.28,0.07531982316740159-1.0059434943356702*I
17.32,0.11484271825191766-1.0028617642785003*I
17.36,0.1541919360391115-0.9982634154980623*I
17.4,0.19330790714758533-0.9921550051390188*I
17.439999999999998,0.23213138349313142-0.984545382224582*I
17.480000000000004,0.27060353146148436-0.9754456713624771*I
17.520000000000003,0.3086660191901991-0.9648692620433929*I
17.560000000000002,0.34626110393136694-0.9528317930009185*I
17.6,0.3833317227827819-0.9393511245487829*I
17.64,0.4198215788661163-0.9244473143729668*I
17.68,0.45567523039555496-0.9081425890516965*I
17.72,0.49083817415812836-0.890461311066314*I
17.759999999999998,0.525256923243474-0.8714299477844843*I
17.800000000000004,0.5588790956271046-0.851077028732182*I
17.840000000000003,0.5916534972656643-0.8294331006159678*I
17.880000000000003,0.6235301920295064-0.8065306901776037*I
17.92,0.6544605834138211-0.782404252420627*I
17.96,0.6843974939096049-0.7570901141603604*I
18.,0.7132952297827605-0.7306264288292085*I
18.04,0.7411096544272802-0.7030531175173957*I
18.08,0.7677982618753478-0.6744118017169232*I
18.119999999999997,0.793320235985228-0.644745750327001*I
18.160000000000004,0.8176365147932201-0.6140998146858663*I
18.200000000000003,0.8407098565908444-0.5825203516228009*I
18.240000000000002,0.8625048926585281-0.5500551626490326*I
18.28,0.8829881822885499-0.5167534242385938*I
18.32,0.9021282697904611-0.4826656021550651*I
18.36,0.9198957301370656-0.44784338356979886*I
18.4,0.9362632144424431-0.4123396035244221*I
18.439999999999998,0.9512054967850325-0.3762081527494577*I
18.480000000000004,0.9646995117071274-0.3395039024665367*I
18.520000000000003,0.9767243900450292-0.30228262793045146*I
18.560000000000002,0.9872614945452243-0.2646009108220957*I
18.6,0.9962944484355724-0.22651605810632328*I
18.64,1.0038091617072937-0.18808602324261728*I
18.68,1.0097938549400465-0.14936930720112082*I
18.72,1.0142390781913482-0.11042487309765675*I
18.759999999999998,1.017137727230767-0.07131205973057651*I
18.800000000000004,1.0184850556916498-0.0320904838460456*I
18.840000000000003,1.0182786838689912+0.007180044425801085*I
18.880000000000003,1.0165186040600016+0.046439614310740826*I
18.92,1.013207180968114+0.08562831006864566*I
18.96,1.008349150975215+0.12468629574031467*I
19.,1.0019516159706416+0.16355391290031154*I
19.04,0.9940240333221101+0.2021717717544131*I
19.08,0.9845782014372301+0.24048083401910605*I
19.119999999999997,0.9736282488842882+0.27842251676199165*I
19.160000000000004,0.961190607760981+0.31593877291181494*I
19.200000000000003,0.9472839880252144+0.3529721769160695*I
19.240000000000002,0.9319293650460496+0.38946603353041226*I
19.28,0.9151499340099228+0.42536444358938635*I
19.32,0.8969710760599112+0.4606123945329654*I
19.36,0.877420313974309+0.4951558431473797*I
19.4,0.8565272997542722+0.5289418147155657*I
19.439999999999998,0.8343237438478986+0.5619184691800616*I
19.480000000000004,0.810843379475535+0.5940351889740092*I
19.520000000000003,0.7861219042780117+0.6252426511350566*I
19.560000000000002,0.7601969346526635+0.6554929106678755*I
19.6,0.7331079421090716+0.6847394681067623*I
19.64,0.7048961988046157+0.7129373479592889*I
19.68,0.6756047186559456+0.7400431608138305*I
19.72,0.645278170862331+0.7660151848288037*I
19.759999999999998,0.6139628260594195+0.7908134240344892*I
19.800000000000004,0.5817065214360385+0.8143996452574698*I
19.840000000000003,0.5485585293559203+0.8367374795190328*I
19.880000000000003,0.5145695101047074+0.8577924591919861*I
19.92,0.4797914348913828+0.8775320722496875*I
19.96,0.4442775004240021+0.8959258031339618*I
20.,0.40808206181339196+0.9129452507276277*I
